004,001001,0,2020/06/01,16:34:29,000,3
004,000759,0,2020/06/01,16:35:38,000,3
004,000767,0,2020/06/01,16:35:45,000,3
004,000295,0,2020/06/01,16:36:01,000,3
004,000140,0,2020/06/01,16:36:04,000,3
001,000875,1,2020/06/01,16:37:36,000,3
001,000874,1,2020/06/01,16:37:39,000,3
002,000492,0,2020/06/01,16:38:51,000,3
002,000369,0,2020/06/01,16:39:24,000,3
002,000497,0,2020/06/01,16:40:10,000,3
002,000522,0,2020/06/01,16:40:13,000,3
004,000663,0,2020/06/01,16:40:29,000,3
004,000003,0,2020/06/01,16:41:18,000,3
004,000496,0,2020/06/01,16:41:21,000,3
002,000849,0,2020/06/01,16:41:49,000,3
004,000519,0,2020/06/01,16:42:19,000,3
002,000502,0,2020/06/01,16:43:24,000,3
002,000521,0,2020/06/01,16:43:29,000,3
004,000530,0,2020/06/01,16:43:31,000,3
002,000505,0,2020/06/01,16:43:53,000,3
004,000944,0,2020/06/01,16:43:56,000,3
001,001078,1,2020/06/01,16:44:01,000,3
004,000763,0,2020/06/01,16:44:20,000,3
004,000613,0,2020/06/01,16:44:44,000,3
002,000440,0,2020/06/01,16:44:59,000,3
004,000175,0,2020/06/01,16:45:07,000,3
002,000900,0,2020/06/01,16:45:30,000,3
004,000516,0,2020/06/01,16:45:56,000,3
004,000621,0,2020/06/01,16:46:55,000,3
004,000510,0,2020/06/01,16:47:50,000,3
004,000708,0,2020/06/01,16:47:53,000,3
004,000614,0,2020/06/01,16:47:57,000,3
004,000142,0,2020/06/01,16:48:19,000,3
002,000618,0,2020/06/01,16:48:19,000,3
004,000280,0,2020/06/01,16:49:53,000,3
004,000632,0,2020/06/01,16:50:13,000,3
002,000453,0,2020/06/01,16:50:29,000,3
002,000843,0,2020/06/01,16:50:43,000,3
002,000235,0,2020/06/01,16:51:04,000,3
004,000998,0,2020/06/01,16:51:34,000,3
004,000715,0,2020/06/01,16:51:39,000,3
004,000196,0,2020/06/01,16:52:42,000,3
004,000871,0,2020/06/01,16:56:28,000,3
002,000520,0,2020/06/01,16:57:39,000,3
004,000514,0,2020/06/01,16:57:40,000,3
002,000741,0,2020/06/01,16:57:48,000,3
002,000488,0,2020/06/01,16:59:26,000,3
004,000289,0,2020/06/01,17:01:13,000,3
002,000491,0,2020/06/01,17:01:56,000,3
004,001052,0,2020/06/01,17:04:29,000,3
004,000914,0,2020/06/01,17:06:21,000,3
002,000441,0,2020/06/01,17:11:13,000,3
004,000279,0,2020/06/01,17:16:19,000,3
004,000867,0,2020/06/01,17:16:55,000,3
001,000779,1,2020/06/01,17:30:50,000,3
004,000695,0,2020/06/01,17:36:33,000,3
003,000556,1,2020/06/01,18:00:08,000,3
004,000286,0,2020/06/01,18:07:55,000,3
004,000771,0,2020/06/01,18:12:00,000,3
003,000726,1,2020/06/01,18:35:24,000,3
004,000588,0,2020/06/01,19:19:15,000,3
003,000711,1,2020/06/01,19:32:00,000,3
004,000612,0,2020/06/01,19:43:06,000,3
004,000680,0,2020/06/01,19:55:18,000,3
004,000697,0,2020/06/01,19:58:53,000,3
004,000699,0,2020/06/01,19:58:56,000,3
004,000660,0,2020/06/01,20:03:25,000,3
004,000673,0,2020/06/01,20:03:33,000,3
003,000655,1,2020/06/01,20:07:17,000,3
004,000662,0,2020/06/01,20:07:36,000,3
004,000690,0,2020/06/01,20:12:38,000,3
002,000706,0,2020/06/01,22:16:31,000,3
003,000703,1,2020/06/01,22:29:05,000,3
003,000579,1,2020/06/01,22:37:35,000,3
004,001029,0,2020/06/01,22:46:09,000,3
003,001070,1,2020/06/01,22:49:05,000,3
001,000605,1,2020/06/01,22:50:53,000,3
004,000604,0,2020/06/01,22:51:53,000,3
003,000770,1,2020/06/01,22:54:54,000,3
003,000550,1,2020/06/01,22:55:40,000,3
004,000577,0,2020/06/01,22:57:11,000,3
004,000583,0,2020/06/01,22:57:19,000,3
004,000302,0,2020/06/01,22:58:15,000,3
004,000573,0,2020/06/01,22:59:33,000,3
004,000607,0,2020/06/01,22:59:40,000,3
002,000685,0,2020/06/01,23:00:16,000,3
002,000702,0,2020/06/01,23:01:31,000,3
004,000570,0,2020/06/01,23:02:05,000,3
002,000903,0,2020/06/01,23:03:09,000,3
004,000554,0,2020/06/01,23:04:06,000,3
004,000623,0,2020/06/01,23:06:00,000,3
004,000576,0,2020/06/01,23:08:13,000,3
004,001071,0,2020/06/01,23:08:19,000,3
003,000855,1,2020/06/01,23:08:51,000,3
004,000537,0,2020/06/01,23:11:53,000,3
001,000587,1,2020/06/01,23:24:00,000,3
004,000821,0,2020/06/01,23:31:35,000,3
004,000807,0,2020/06/01,23:53:30,000,3
003,000561,1,2020/06/02,06:00:03,000,3
003,000552,1,2020/06/02,06:29:38,000,3
003,000868,1,2020/06/02,06:41:49,000,3
003,000777,1,2020/06/02,06:42:31,000,3
003,000565,1,2020/06/02,06:44:20,000,3
003,000542,1,2020/06/02,06:44:24,000,3
003,000569,1,2020/06/02,06:44:29,000,3
001,000557,1,2020/06/02,06:44:57,000,3
003,000567,1,2020/06/02,06:48:06,000,3
003,001077,1,2020/06/02,06:50:05,000,3
003,001069,1,2020/06/02,06:50:57,000,3
003,000562,1,2020/06/02,06:54:18,000,3
003,000704,1,2020/06/02,06:54:22,000,3
003,001076,1,2020/06/02,06:55:04,000,3
003,000586,1,2020/06/02,06:55:20,000,3
003,000893,1,2020/06/02,06:55:28,000,3
003,000558,1,2020/06/02,06:55:51,000,3
002,000274,0,2020/06/02,06:55:58,000,3
002,000419,0,2020/06/02,06:56:01,000,3
002,000605,0,2020/06/02,06:56:28,000,3
003,000540,1,2020/06/02,06:56:35,000,3
004,000579,0,2020/06/02,06:58:10,000,3
003,001074,1,2020/06/02,06:58:37,000,3
004,000703,0,2020/06/02,06:59:26,000,3
003,000301,1,2020/06/02,07:00:27,000,3
004,000550,0,2020/06/02,07:01:28,000,3
003,000758,1,2020/06/02,07:02:31,000,3
003,000551,1,2020/06/02,07:03:04,000,3
003,000571,1,2020/06/02,07:03:08,000,3
003,000536,1,2020/06/02,07:03:48,000,3
003,000588,1,2020/06/02,07:03:57,000,3
001,000545,1,2020/06/02,07:04:57,000,3
003,001075,1,2020/06/02,07:05:40,000,3
003,000705,1,2020/06/02,07:05:45,000,3
003,000904,1,2020/06/02,07:06:10,000,3
001,000548,1,2020/06/02,07:06:13,000,3
001,000547,1,2020/06/02,07:06:46,000,3
002,000587,0,2020/06/02,07:09:28,000,3
003,000466,1,2020/06/02,07:11:50,000,3
003,000559,1,2020/06/02,07:12:01,000,3
003,000608,1,2020/06/02,07:12:17,000,3
003,000581,1,2020/06/02,07:12:24,000,3
001,000590,1,2020/06/02,07:12:34,000,3
004,000770,0,2020/06/02,07:12:43,000,3
003,000717,1,2020/06/02,07:12:46,000,3
003,000850,1,2020/06/02,07:13:39,000,3
001,000771,1,2020/06/02,07:14:39,000,3
001,001072,1,2020/06/02,07:14:43,000,3
004,001070,0,2020/06/02,07:15:12,000,3
003,000907,1,2020/06/02,07:16:43,000,3
003,000406,1,2020/06/02,07:20:21,000,3
002,000779,0,2020/06/02,07:21:03,000,3
001,000546,1,2020/06/02,07:23:53,000,3
003,001015,1,2020/06/02,07:25:45,000,3
003,000502,1,2020/06/02,07:25:48,000,3
003,000528,1,2020/06/02,07:29:32,000,3
004,000556,0,2020/06/02,07:31:48,000,3
003,000574,1,2020/06/02,07:35:09,000,3
003,000156,1,2020/06/02,07:41:01,000,3
003,000564,1,2020/06/02,07:41:14,000,3
003,000823,1,2020/06/02,07:41:29,000,3
003,001067,1,2020/06/02,07:41:32,000,3
001,001068,1,2020/06/02,07:41:42,000,3
001,000530,1,2020/06/02,07:42:19,000,3
003,000469,1,2020/06/02,07:43:42,000,3
003,000778,1,2020/06/02,07:43:51,000,3
003,000944,1,2020/06/02,07:44:07,000,3
003,000421,1,2020/06/02,07:44:44,000,3
001,000310,1,2020/06/02,07:46:22,000,3
003,000175,1,2020/06/02,07:46:44,000,3
003,000162,1,2020/06/02,07:46:47,000,3
003,000381,1,2020/06/02,07:46:58,000,3
002,000310,0,2020/06/02,07:47:02,000,3
003,000405,1,2020/06/02,07:47:08,000,3
003,000005,1,2020/06/02,07:47:20,000,3
003,001009,1,2020/06/02,07:47:39,000,3
003,001079,1,2020/06/02,07:47:48,000,3
003,001062,1,2020/06/02,07:47:53,000,3
003,001052,1,2020/06/02,07:48:00,000,3
003,000697,1,2020/06/02,07:48:03,000,3
003,000699,1,2020/06/02,07:48:06,000,3
004,000782,0,2020/06/02,07:48:08,000,3
003,001001,1,2020/06/02,07:48:10,000,3
003,000279,1,2020/06/02,07:48:15,000,3
003,000263,1,2020/06/02,07:48:19,000,3
003,000998,1,2020/06/02,07:49:07,000,3
003,000723,1,2020/06/02,07:49:22,000,3
003,000294,1,2020/06/02,07:50:05,000,3
003,000208,1,2020/06/02,07:50:08,000,3
003,000285,1,2020/06/02,07:50:12,000,3
003,000166,1,2020/06/02,07:50:15,000,3
003,000498,1,2020/06/02,07:50:49,000,3
003,000519,1,2020/06/02,07:51:00,000,3
001,000507,1,2020/06/02,07:51:21,000,3
001,000307,1,2020/06/02,07:51:30,000,3
003,000715,1,2020/06/02,07:52:05,000,3
003,001036,1,2020/06/02,07:52:35,000,3
001,000505,1,2020/06/02,07:53:47,000,3
001,000493,1,2020/06/02,07:53:52,000,3
003,000568,1,2020/06/02,07:54:07,000,3
001,000520,1,2020/06/02,07:54:09,000,3
003,000242,1,2020/06/02,07:54:19,000,3
003,000218,1,2020/06/02,07:54:23,000,3
001,000370,1,2020/06/02,07:54:25,000,3
003,000690,1,2020/06/02,07:54:30,000,3
003,000949,1,2020/06/02,07:54:44,000,3
001,000189,1,2020/06/02,07:55:24,000,3
003,000282,1,2020/06/02,07:55:31,000,3
003,000759,1,2020/06/02,07:55:53,000,3
003,000960,1,2020/06/02,07:55:56,000,3
003,000504,1,2020/06/02,07:56:14,000,3
003,000501,1,2020/06/02,07:56:25,000,3
003,000225,1,2020/06/02,07:56:30,000,3
001,000663,1,2020/06/02,07:56:38,000,3
001,001032,1,2020/06/02,07:56:41,000,3
003,000387,1,2020/06/02,07:56:44,000,3
001,000286,1,2020/06/02,07:57:02,000,3
003,000842,1,2020/06/02,07:57:04,000,3
003,000620,1,2020/06/02,07:57:41,000,3
003,000523,1,2020/06/02,07:57:56,000,3
003,000412,1,2020/06/02,07:58:10,000,3
001,000808,1,2020/06/02,07:58:18,000,3
003,000654,1,2020/06/02,07:58:24,000,3
001,000664,1,2020/06/02,07:58:34,000,3
001,000312,1,2020/06/02,07:58:42,000,3
003,000524,1,2020/06/02,07:58:46,000,3
003,000315,1,2020/06/02,07:58:49,000,3
003,000184,1,2020/06/02,07:58:57,000,3
003,000618,1,2020/06/02,07:59:00,000,3
001,000488,1,2020/06/02,07:59:15,000,3
003,000268,1,2020/06/02,07:59:16,000,3
004,000683,0,2020/06/02,07:59:23,000,3
003,001028,1,2020/06/02,07:59:38,000,3
003,000159,1,2020/06/02,07:59:44,000,3
003,000867,1,2020/06/02,07:59:48,000,3
003,000182,1,2020/06/02,07:59:51,000,3
004,000388,0,2020/06/02,08:00:01,000,3
003,000817,1,2020/06/02,08:00:02,000,3
003,000140,1,2020/06/02,08:00:06,000,3
004,000407,0,2020/06/02,08:00:06,000,3
003,000295,1,2020/06/02,08:00:09,000,3
003,000714,1,2020/06/02,08:00:29,000,3
003,000693,1,2020/06/02,08:00:36,000,3
003,000142,1,2020/06/02,08:00:46,000,3
003,000400,1,2020/06/02,08:01:11,000,3
003,000534,1,2020/06/02,08:01:31,000,3
003,000213,1,2020/06/02,08:01:39,000,3
002,000413,0,2020/06/02,08:01:39,000,3
003,000428,1,2020/06/02,08:01:55,000,3
004,000526,0,2020/06/02,08:02:04,000,3
003,000741,1,2020/06/02,08:02:04,000,3
003,000188,1,2020/06/02,08:02:16,000,3
001,000179,1,2020/06/02,08:02:21,000,3
003,000734,1,2020/06/02,08:02:21,000,3
003,000815,1,2020/06/02,08:02:35,000,3
003,000529,1,2020/06/02,08:02:39,000,3
003,000566,1,2020/06/02,08:02:50,000,3
003,000196,1,2020/06/02,08:02:54,000,3
003,000110,1,2020/06/02,08:02:59,000,3
003,000633,1,2020/06/02,08:03:02,000,3
003,000661,1,2020/06/02,08:03:09,000,3
001,000402,1,2020/06/02,08:03:17,000,3
003,000737,1,2020/06/02,08:03:21,000,3
001,000425,1,2020/06/02,08:03:22,000,3
001,000435,1,2020/06/02,08:03:25,000,3
003,000241,1,2020/06/02,08:03:32,000,3
003,000386,1,2020/06/02,08:03:41,000,3
001,000914,1,2020/06/02,08:03:48,000,3
001,000656,1,2020/06/02,08:03:52,000,3
003,000104,1,2020/06/02,08:03:57,000,3
003,000118,1,2020/06/02,08:04:04,000,3
002,000314,0,2020/06/02,08:04:07,000,3
003,000682,1,2020/06/02,08:04:07,000,3
001,000613,1,2020/06/02,08:04:12,000,3
003,000113,1,2020/06/02,08:04:16,000,3
002,000417,0,2020/06/02,08:04:16,000,3
001,000900,1,2020/06/02,08:04:16,000,3
003,000614,1,2020/06/02,08:04:35,000,3
003,000708,1,2020/06/02,08:05:00,000,3
003,000510,1,2020/06/02,08:05:04,000,3
003,000879,1,2020/06/02,08:05:07,000,3
003,000835,1,2020/06/02,08:05:10,000,3
001,000424,1,2020/06/02,08:05:23,000,3
003,000111,1,2020/06/02,08:05:41,000,3
003,000197,1,2020/06/02,08:05:47,000,3
003,000099,1,2020/06/02,08:05:52,000,3
003,000724,1,2020/06/02,08:05:58,000,3
003,000672,1,2020/06/02,08:06:07,000,3
003,000319,1,2020/06/02,08:06:12,000,3
003,000986,1,2020/06/02,08:06:15,000,3
003,000379,1,2020/06/02,08:06:19,000,3
003,000458,1,2020/06/02,08:06:22,000,3
001,000849,1,2020/06/02,08:06:33,000,3
003,000280,1,2020/06/02,08:06:34,000,3
001,000492,1,2020/06/02,08:06:38,000,3
001,000521,1,2020/06/02,08:06:44,000,3
003,000518,1,2020/06/02,08:06:58,000,3
003,000003,1,2020/06/02,08:07:11,000,3
003,000496,1,2020/06/02,08:07:15,000,3
003,000254,1,2020/06/02,08:07:18,000,3
003,000527,1,2020/06/02,08:07:29,000,3
003,000277,1,2020/06/02,08:07:33,000,3
003,001050,1,2020/06/02,08:07:37,000,3
003,000695,1,2020/06/02,08:07:40,000,3
003,000846,1,2020/06/02,08:07:51,000,3
004,000855,0,2020/06/02,08:07:54,000,3
004,000176,0,2020/06/02,08:08:17,000,3
003,000100,1,2020/06/02,08:08:37,000,3
003,000195,1,2020/06/02,08:08:40,000,3
004,000403,0,2020/06/02,08:08:50,000,3
003,000018,1,2020/06/02,08:08:59,000,3
003,000816,1,2020/06/02,08:09:02,000,3
003,001078,1,2020/06/02,08:09:05,000,3
003,000008,1,2020/06/02,08:09:08,000,3
003,000659,1,2020/06/02,08:09:13,000,3
003,001000,1,2020/06/02,08:09:17,000,3
004,000216,0,2020/06/02,08:09:18,000,3
003,001004,1,2020/06/02,08:09:20,000,3
001,000150,1,2020/06/02,08:09:22,000,3
003,001003,1,2020/06/02,08:09:23,000,3
003,000632,1,2020/06/02,08:09:27,000,3
003,000508,1,2020/06/02,08:09:31,000,3
003,000515,1,2020/06/02,08:09:39,000,3
003,000503,1,2020/06/02,08:09:48,000,3
003,000727,1,2020/06/02,08:09:51,000,3
003,000514,1,2020/06/02,08:09:55,000,3
003,000610,1,2020/06/02,08:09:58,000,3
003,000017,1,2020/06/02,08:10:03,000,3
001,000152,1,2020/06/02,08:10:04,000,3
001,000235,1,2020/06/02,08:10:08,000,3
001,000367,1,2020/06/02,08:10:11,000,3
001,000478,1,2020/06/02,08:10:15,000,3
003,000763,1,2020/06/02,08:10:15,000,3
001,000206,1,2020/06/02,08:10:27,000,3
004,000449,0,2020/06/02,08:10:54,000,3
003,000725,1,2020/06/02,08:11:24,000,3
004,000011,0,2020/06/02,08:11:38,000,3
003,000383,1,2020/06/02,08:11:41,000,3
003,000202,1,2020/06/02,08:11:44,000,3
003,000009,1,2020/06/02,08:11:48,000,3
001,000440,1,2020/06/02,08:11:48,000,3
003,000733,1,2020/06/02,08:11:53,000,3
001,000522,1,2020/06/02,08:11:59,000,3
003,000139,1,2020/06/02,08:12:14,000,3
003,000233,1,2020/06/02,08:12:23,000,3
001,000896,1,2020/06/02,08:12:39,000,3
001,000264,1,2020/06/02,08:12:44,000,3
001,000512,1,2020/06/02,08:13:00,000,3
003,000416,1,2020/06/02,08:13:02,000,3
003,001066,1,2020/06/02,08:13:07,000,3
003,000549,1,2020/06/02,08:13:11,000,3
003,000283,1,2020/06/02,08:13:14,000,3
001,000874,1,2020/06/02,08:13:26,000,3
001,000875,1,2020/06/02,08:13:29,000,3
001,000872,1,2020/06/02,08:13:34,000,3
003,000943,1,2020/06/02,08:14:19,000,3
003,000611,1,2020/06/02,08:15:01,000,3
001,000309,1,2020/06/02,08:15:08,000,3
003,000360,1,2020/06/02,08:15:37,000,3
003,000871,1,2020/06/02,08:15:49,000,3
004,000927,0,2020/06/02,08:16:05,000,3
003,001063,1,2020/06/02,08:16:10,000,3
003,000994,1,2020/06/02,08:16:13,000,3
003,000834,1,2020/06/02,08:16:50,000,3
001,000120,1,2020/06/02,08:17:47,000,3
004,000349,0,2020/06/02,08:17:55,000,3
001,000906,1,2020/06/02,08:18:24,000,3
003,000761,1,2020/06/02,08:18:29,000,3
001,001047,1,2020/06/02,08:18:30,000,3
001,000365,1,2020/06/02,08:18:38,000,3
003,000350,1,2020/06/02,08:18:40,000,3
003,000358,1,2020/06/02,08:18:43,000,3
001,000899,1,2020/06/02,08:18:47,000,3
003,000681,1,2020/06/02,08:18:48,000,3
001,000114,1,2020/06/02,08:18:54,000,3
003,000415,1,2020/06/02,08:20:18,000,3
001,000362,1,2020/06/02,08:20:33,000,3
003,000457,1,2020/06/02,08:21:27,000,3
001,000441,1,2020/06/02,08:21:51,000,3
004,000248,0,2020/06/02,08:22:33,000,3
004,001021,0,2020/06/02,08:23:08,000,3
001,000453,1,2020/06/02,08:23:55,000,3
004,000136,0,2020/06/02,08:25:10,000,3
004,000921,0,2020/06/02,08:25:25,000,3
004,000711,0,2020/06/02,08:26:58,000,3
002,000158,0,2020/06/02,08:27:13,000,3
004,000825,0,2020/06/02,08:27:25,000,3
004,001060,0,2020/06/02,08:27:56,000,3
004,000749,0,2020/06/02,08:27:59,000,3
003,000201,1,2020/06/02,08:28:29,000,3
001,000336,1,2020/06/02,08:29:02,000,3
001,000491,1,2020/06/02,08:29:16,000,3
004,000222,0,2020/06/02,08:33:46,000,3
004,000396,0,2020/06/02,08:35:19,000,3
004,000205,0,2020/06/02,08:41:14,000,3
001,000369,1,2020/06/02,08:41:41,000,3
004,000015,0,2020/06/02,08:42:18,000,3
004,000177,0,2020/06/02,08:42:41,000,3
003,000996,1,2020/06/02,08:42:54,000,3
003,000338,1,2020/06/02,08:43:34,000,3
001,000489,1,2020/06/02,08:45:10,000,3
004,000245,0,2020/06/02,08:52:22,000,3
003,000621,1,2020/06/02,09:01:34,000,3
003,000395,1,2020/06/02,09:10:22,000,3
002,000181,0,2020/06/02,10:23:39,000,3
004,000611,0,2020/06/02,12:18:51,000,3
004,000188,0,2020/06/02,13:24:55,000,3
